item_id:token,movie_title:token_seq,release_year:token,genre:token_seq,interaction_count,pop_score,popularity_label
2569,Stop Making Sense,1984,Documentary,238,0.0002424882143595815,-1
1122,Dracula,1931,Horror,237,0.00024146935631605385,-1
2198,"Jungle Book, The",1994,Adventure Children's Romance,237,0.00024146935631605385,-1
1541,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",1922,Horror,236,0.00024045049827252618,-1
2294,Brassed Off,1996,Comedy Drama Romance,235,0.00023943164022899852,-1
1387,Addicted to Love,1997,Comedy Romance,235,0.00023943164022899852,-1
1655,Exotica,1994,Drama,235,0.00023943164022899852,-1
1828,Chain Reaction,1996,Action Adventure Thriller,235,0.00023943164022899852,-1
1143,"Relic, The",1997,Horror,235,0.00023943164022899852,-1
2671,Fletch Lives,1989,Comedy,235,0.00023943164022899852,-1
1525,Nutty Professor II: The Klumps,2000,Comedy,235,0.00023943164022899852,-1
641,Practical Magic,1998,Drama Romance,234,0.00023841278218547087,-1
1914,My Own Private Idaho,1991,Drama,233,0.00023739392414194322,-1
1197,My Blue Heaven,1990,Comedy,233,0.00023739392414194322,-1
2146,"Best Years of Our Lives, The",1946,Drama War,233,0.00023739392414194322,-1
1902,Cube,1997,Sci-Fi Thriller,233,0.00023739392414194322,-1
1325,Forces of Nature,1999,Comedy Romance,233,0.00023739392414194322,-1
1322,Multiplicity,1996,Comedy,232,0.00023637506609841557,-1
949,"Invisible Man, The",1933,Horror Sci-Fi,232,0.00023637506609841557,-1
2026,"Clan of the Cave Bear, The",1986,Drama,231,0.00023535620805488792,-1
579,Doctor Dolittle,1967,Adventure Musical,231,0.00023535620805488792,-1
1967,Nobody's Fool,1994,Drama,231,0.00023535620805488792,-1
1048,"Rescuers Down Under, The",1990,Animation Children's,231,0.00023535620805488792,-1
654,Homeward Bound: The Incredible Journey,1993,Adventure Children's,231,0.00023535620805488792,-1
2533,My Bodyguard,1980,Drama,231,0.00023535620805488792,-1
2053,Cookie's Fortune,1999,Mystery,230,0.00023433735001136027,-1
824,Fly Away Home,1996,Adventure Children's,230,0.00023433735001136027,-1
1307,Nine 1/2 Weeks,1986,Drama,230,0.00023433735001136027,-1
2295,Shadow of a Doubt,1943,Film-Noir Thriller,230,0.00023433735001136027,-1
2045,"Battleship Potemkin, The (Bronenosets Potyomkin)",1925,Drama War,229,0.00023331849196783262,-1
2211,Croupier,1998,Crime Drama,229,0.00023331849196783262,-1
1315,Muppets From Space,1999,Children's Comedy,229,0.00023331849196783262,-1
2227,Paths of Glory,1957,Drama War,228,0.00023229963392430497,-1
1412,Mouse Hunt,1997,Children's Comedy,228,0.00023229963392430497,-1
1399,With Honors,1994,Comedy Drama,228,0.00023229963392430497,-1
1577,"Howling, The",1980,Horror,228,0.00023229963392430497,-1
441,Batman: Mask of the Phantasm,1993,Animation Children's,228,0.00023229963392430497,-1
1683,Buena Vista Social Club,1999,Documentary,227,0.00023128077588077732,-1
2418,"Mission, The",1986,Drama,227,0.00023128077588077732,-1
414,"Apple Dumpling Gang, The",1975,Children's Comedy Western,227,0.00023128077588077732,-1
1977,Fearless,1993,Drama,227,0.00023128077588077732,-1
934,"Bell, Book and Candle",1958,Comedy Romance,226,0.00023026191783724964,-1
1221,"Transformers: The Movie, The",1986,Action Animation Children's Sci-Fi Thriller War,226,0.00023026191783724964,-1
1176,Children of the Corn,1984,Horror Thriller,226,0.00023026191783724964,-1
1905,Some Kind of Wonderful,1987,Drama Romance,226,0.00023026191783724964,-1
1840,Deep Rising,1998,Action Horror Sci-Fi,226,0.00023026191783724964,-1
2367,Brighton Beach Memoirs,1986,Comedy,225,0.000229243059793722,-1
1877,Nick of Time,1995,Action Thriller,225,0.000229243059793722,-1
1336,She's the One,1996,Comedy Romance,224,0.00022822420175019434,-1
1606,8 1/2,1963,Drama,223,0.0002272053437066667,-1
1409,One Fine Day,1996,Drama Romance,223,0.0002272053437066667,-1
182,Beverly Hills Ninja,1997,Action Comedy,223,0.0002272053437066667,-1
2254,Urban Legend,1998,Horror Thriller,223,0.0002272053437066667,-1
1795,"Quiet Man, The",1952,Comedy Romance,222,0.00022618648566313904,-1
186,"Edge, The",1997,Adventure Thriller,222,0.00022618648566313904,-1
1361,Milk Money,1994,Comedy Romance,222,0.00022618648566313904,-1
2054,Bring It On,2000,Comedy,222,0.00022618648566313904,-1
1926,Angela's Ashes,1999,Drama,221,0.0002251676276196114,-1
968,"Omega Man, The",1971,Sci-Fi,221,0.0002251676276196114,-1
2168,Bloodsport,1988,Action,221,0.0002251676276196114,-1
1932,Birdy,1984,Drama War,220,0.00022414876957608374,-1
673,Trekkies,1997,Documentary,220,0.00022414876957608374,-1
2548,Virtuosity,1995,Sci-Fi Thriller,220,0.00022414876957608374,-1
671,Winnie the Pooh and the Blustery Day,1968,Animation Children's,219,0.00022312991153255609,-1
1843,Mutiny on the Bounty,1935,Adventure,219,0.00022312991153255609,-1
580,"Nutty Professor, The",1963,Comedy,219,0.00022312991153255609,-1
947,Village of the Damned,1960,Horror Sci-Fi Thriller,219,0.00022312991153255609,-1
1111,"Creature From the Black Lagoon, The",1954,Horror,219,0.00022312991153255609,-1
442,Dead Presidents,1995,Action Crime Drama,219,0.00022312991153255609,-1
1825,Jingle All the Way,1996,Adventure Children's Comedy,219,0.00022312991153255609,-1
1547,What Ever Happened to Baby Jane?,1962,Drama Thriller,219,0.00022312991153255609,-1
479,"Mis̩rables, Les",1995,Drama Musical,219,0.00022312991153255609,-1
2096,Death Wish,1974,Action Drama,218,0.00022211105348902843,-1
762,"Way We Were, The",1973,Drama,218,0.00022211105348902843,-1
1126,Blues Brothers 2000,1998,Action Comedy Musical,218,0.00022211105348902843,-1
1601,Police Academy 2: Their First Assignment,1985,Comedy,218,0.00022211105348902843,-1
1190,Junior,1994,Comedy Sci-Fi,217,0.00022109219544550078,-1
2114,Shaft,1971,Action Crime,217,0.00022109219544550078,-1
1858,Blown Away,1994,Action Thriller,217,0.00022109219544550078,-1
1303,Kids,1995,Drama,217,0.00022109219544550078,-1
302,Henry: Portrait of a Serial Killer,1990,Crime Horror,217,0.00022109219544550078,-1
226,Citizen Ruth,1996,Comedy Drama,217,0.00022109219544550078,-1
765,Santa Claus: The Movie,1985,Adventure Children's Fantasy,217,0.00022109219544550078,-1
1443,"Walk in the Clouds, A",1995,Drama Romance,217,0.00022109219544550078,-1
248,Cold Comfort Farm,1995,Comedy,216,0.00022007333740197313,-1
914,Very Bad Things,1998,Comedy Crime,216,0.00022007333740197313,-1
1595,Matilda,1996,Children's Comedy,216,0.00022007333740197313,-1
394,Jeremiah Johnson,1972,Western,216,0.00022007333740197313,-1
2345,Song of the South,1946,Adventure Animation Children's Musical,215,0.00021905447935844546,-1
71,Yojimbo,1961,Comedy Drama Western,215,0.00021905447935844546,-1
2719,Manon of the Spring (Manon des sources),1986,Drama,215,0.00021905447935844546,-1
617,Heart and Souls,1993,Comedy Fantasy,215,0.00021905447935844546,-1
229,"Wings of the Dove, The",1997,Drama Romance Thriller,215,0.00021905447935844546,-1
1497,"Great Dictator, The",1940,Comedy,215,0.00021905447935844546,-1
2040,"Run Silent, Run Deep",1958,War,215,0.00021905447935844546,-1
1100,Lolita,1997,Drama Romance,215,0.00021905447935844546,-1
1625,"Man for All Seasons, A",1966,Drama,214,0.0002180356213149178,-1
2147,Reds,1981,Drama,214,0.0002180356213149178,-1
1812,Freddy's Dead: The Final Nightmare,1991,Horror,214,0.0002180356213149178,-1
1565,East of Eden,1955,Drama,214,0.0002180356213149178,-1
1129,Bride of Frankenstein,1935,Horror,214,0.0002180356213149178,-1
812,Vegas Vacation,1997,Comedy,213,0.00021701676327139015,-1
2173,Hard Target,1993,Action Adventure Crime Thriller,213,0.00021701676327139015,-1
1021,All Dogs Go to Heaven,1989,Animation Children's,213,0.00021701676327139015,-1
1323,Jungle Fever,1991,Drama Romance,213,0.00021701676327139015,-1
1790,Love and Death,1975,Comedy,213,0.00021701676327139015,-1
883,Palmetto,1998,Film-Noir Mystery Thriller,213,0.00021701676327139015,-1
2178,Central Station (Central do Brasil),1998,Drama,212,0.0002159979052278625,-1
1552,Places in the Heart,1984,Drama,212,0.0002159979052278625,-1
1098,White Squall,1996,Adventure Drama,211,0.00021497904718433485,-1
1987,Hellraiser: Bloodline,1996,Action Horror Sci-Fi,211,0.00021497904718433485,-1
2213,Jean de Florette,1986,Drama,211,0.00021497904718433485,-1
1784,"Paper, The",1994,Comedy Drama,211,0.00021497904718433485,-1
1859,Murder in the First,1995,Drama Thriller,210,0.0002139601891408072,-1
774,Never Cry Wolf,1983,Drama,210,0.0002139601891408072,-1
622,Nine Months,1995,Comedy,210,0.0002139601891408072,-1
1729,Something Wicked This Way Comes,1983,Children's Horror,210,0.0002139601891408072,-1
514,Nell,1994,Drama,209,0.00021294133109727955,-1
1834,Titanic,1953,Action Drama,209,0.00021294133109727955,-1
331,Smoke,1995,Drama,209,0.00021294133109727955,-1
1439,"Man Without a Face, The",1993,Drama,209,0.00021294133109727955,-1
1381,Indecent Proposal,1993,Drama,209,0.00021294133109727955,-1
1318,Operation Dumbo Drop,1995,Action Adventure Comedy War,209,0.00021294133109727955,-1
1240,Lifeboat,1944,Drama Thriller War,208,0.0002119224730537519,-1
2041,Oliver!,1968,Musical,208,0.0002119224730537519,-1
2091,"Horse Whisperer, The",1998,Drama,208,0.0002119224730537519,-1
1320,She's Gotta Have It,1986,Comedy Romance,208,0.0002119224730537519,-1
1746,"Object of My Affection, The",1998,Comedy Romance,208,0.0002119224730537519,-1
2229,McCabe & Mrs. Miller,1971,Drama Western,207,0.00021090361501022425,-1
2545,Blind Date,1987,Comedy Romance,207,0.00021090361501022425,-1
931,"Mod Squad, The",1999,Action Crime,207,0.00021090361501022425,-1
408,Magnum Force,1973,Western,206,0.0002098847569666966,-1
1839,Hard Rain,1998,Action Thriller,206,0.0002098847569666966,-1
1189,Suicide Kings,1997,Crime Drama,206,0.0002098847569666966,-1
1955,Showgirls,1995,Drama,206,0.0002098847569666966,-1
2528,Up in Smoke,1978,Comedy,205,0.00020886589892316892,-1
808,Superstar,1999,Comedy,205,0.00020886589892316892,-1
2218,Barcelona,1994,Comedy Romance,205,0.00020886589892316892,-1
2875,Sirens,1994,Comedy Drama,205,0.00020886589892316892,-1
1401,When a Man Loves a Woman,1994,Drama,205,0.00020886589892316892,-1
1930,Idle Hands,1999,Comedy Horror,205,0.00020886589892316892,-1
1562,Spellbound,1945,Mystery Romance Thriller,204,0.00020784704087964127,-1
299,Living in Oblivion,1995,Comedy,204,0.00020784704087964127,-1
262,Madonna: Truth or Dare,1991,Documentary,204,0.00020784704087964127,-1
1948,Swimming with Sharks,1995,Comedy Drama,204,0.00020784704087964127,-1
1192,Attack of the Killer Tomatoes!,1980,Comedy Horror,204,0.00020784704087964127,-1
709,"Shop Around the Corner, The",1940,Comedy Romance,203,0.00020682818283611362,-1
2322,Tommy,1975,Drama Musical,203,0.00020682818283611362,-1
745,Son in Law,1993,Comedy,203,0.00020682818283611362,-1
1550,Marty,1955,Drama Romance,203,0.00020682818283611362,-1
1495,"General, The",1927,Comedy,202,0.00020580932479258597,-1
1208,Daylight,1996,Action Adventure Thriller,202,0.00020580932479258597,-1
2288,Under Siege 2: Dark Territory,1995,Action,202,0.00020580932479258597,-1
571,To Sir with Love,1967,Drama,202,0.00020580932479258597,-1
1651,"Tao of Steve, The",2000,Comedy,202,0.00020580932479258597,-1
1869,"Shadow, The",1994,Action,202,0.00020580932479258597,-1
1087,Aladdin and the King of Thieves,1996,Animation Children's Comedy,202,0.00020580932479258597,-1
781,Abbott and Costello Meet Frankenstein,1948,Comedy Horror,201,0.00020479046674905832,-1
2561,Three Colors: White,1994,Drama,201,0.00020479046674905832,-1
2403,Jaws 3-D,1983,Action Horror,200,0.00020377160870553067,-1
1560,"Boys from Brazil, The",1978,Thriller,200,0.00020377160870553067,-1
1563,Runaway Train,1985,Action Adventure Drama Thriller,199,0.00020275275066200302,-1
347,My Life in Pink (Ma vie en rose),1997,Comedy Drama,198,0.00020173389261847537,-1
1036,"American Tail: Fievel Goes West, An",1991,Animation Children's Comedy,198,0.00020173389261847537,-1
1811,"Nightmare on Elm Street 5: The Dream Child, A",1989,Horror,198,0.00020173389261847537,-1
549,"Cutting Edge, The",1992,Drama,198,0.00020173389261847537,-1
2424,"Buddy Holly Story, The",1978,Drama,198,0.00020173389261847537,-1
2100,Lolita,1962,Drama,198,0.00020173389261847537,-1
1058,Highlander III: The Sorcerer,1994,Action Sci-Fi,198,0.00020173389261847537,-1
308,Teaching Mrs. Tingle,1999,Comedy Thriller,197,0.00020071503457494771,-1
787,Half Baked,1998,Comedy,197,0.00020071503457494771,-1
1319,Eraserhead,1977,Drama Horror,197,0.00020071503457494771,-1
1267,Blame It on Rio,1984,Comedy Romance,197,0.00020071503457494771,-1
1506,Friday the 13th Part 3: 3D,1982,Horror,197,0.00020071503457494771,-1
1694,Force 10 from Navarone,1978,Action War,197,0.00020071503457494771,-1
1744,Halloween: H20,1998,Horror Thriller,197,0.00020071503457494771,-1
1994,"Cat from Outer Space, The",1978,Children's Comedy Sci-Fi,197,0.00020071503457494771,-1
1416,Sister Act 2: Back in the Habit,1993,Comedy,197,0.00020071503457494771,-1
1492,"Lady Vanishes, The",1938,Comedy Mystery Romance Thriller,196,0.00019969617653142006,-1
81,Simon Birch,1998,Drama,196,0.00019969617653142006,-1
1234,...And Justice for All,1979,Drama Thriller,196,0.00019969617653142006,-1
944,Jack Frost,1998,Comedy Drama,196,0.00019969617653142006,-1
769,"Black Cauldron, The",1985,Animation Children's,196,0.00019969617653142006,-1
374,Metropolitan,1990,Comedy,196,0.00019969617653142006,-1
2153,Affliction,1997,Drama,196,0.00019969617653142006,-1
2517,Anatomy of a Murder,1959,Drama Mystery,196,0.00019969617653142006,-1
2262,What's Love Got to Do with It?,1993,Drama,195,0.0001986773184878924,-1
2323,"Adventures of Rocky and Bullwinkle, The",2000,Animation Children's Comedy,195,0.0001986773184878924,-1
1125,"Out-of-Towners, The",1999,Comedy,195,0.0001986773184878924,-1
2049,Dancer in the Dark,2000,Drama Musical,195,0.0001986773184878924,-1
1998,"Cook the Thief His Wife & Her Lover, The",1989,Drama,194,0.00019765846044436473,-1
2237,Coyote Ugly,2000,Drama,194,0.00019765846044436473,-1
2518,"Great Santini, The",1979,Drama,194,0.00019765846044436473,-1
1976,Robocop 3,1993,Sci-Fi Thriller,194,0.00019765846044436473,-1
2281,Steamboat Willie,1940,Animation Children's Comedy Musical,194,0.00019765846044436473,-1
827,Bean,1997,Comedy,193,0.00019663960240083708,-1
775,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,Comedy,193,0.00019663960240083708,-1
822,Angels and Insects,1995,Drama Romance,193,0.00019663960240083708,-1
1626,"Next Stop, Wonderland",1998,Comedy Drama Romance,193,0.00019663960240083708,-1
638,Tom Jones,1963,Comedy,193,0.00019663960240083708,-1
2431,"End of the Affair, The",1999,Drama,193,0.00019663960240083708,-1
1602,Police Academy 3: Back in Training,1986,Comedy,193,0.00019663960240083708,-1
1749,Boys on the Side,1995,Comedy Drama,192,0.00019562074435730943,-1
1733,Halloween II,1981,Horror,192,0.00019562074435730943,-1
2128,"Christmas Carol, A",1938,Drama,192,0.00019562074435730943,-1
2113,Coming Home,1978,Drama War,192,0.00019562074435730943,-1
1436,Boomerang,1992,Comedy Romance,192,0.00019562074435730943,-1
2018,Species II,1998,Horror Sci-Fi,192,0.00019562074435730943,-1
1441,Soul Man,1986,Comedy,191,0.00019460188631378178,-1
1927,"House of Yes, The",1997,Comedy Drama Thriller,191,0.00019460188631378178,-1
2373,In the Mouth of Madness,1995,Horror Thriller,190,0.00019358302827025413,-1
1109,D2: The Mighty Ducks,1994,Children's Comedy,190,0.00019358302827025413,-1
1380,"Butcher's Wife, The",1991,Comedy Romance,189,0.00019256417022672648,-1
1952,"Prophecy, The",1995,Horror,189,0.00019256417022672648,-1
823,Black Sheep,1996,Comedy,189,0.00019256417022672648,-1
286,Night on Earth,1991,Comedy Drama,189,0.00019256417022672648,-1
2640,"Big Hit, The",1998,Action Comedy,188,0.00019154531218319883,-1
1090,Red Sonja,1985,Action Adventure,188,0.00019154531218319883,-1
678,Tora! Tora! Tora!,1970,War,188,0.00019154531218319883,-1
1516,Barefoot in the Park,1967,Comedy,188,0.00019154531218319883,-1
504,Apt Pupil,1998,Drama Thriller,187,0.00019052645413967118,-1
2327,Nighthawks,1981,Action Drama,187,0.00019052645413967118,-1
1181,"Very Brady Sequel, A",1996,Comedy,187,0.00019052645413967118,-1
2017,My Science Project,1985,Adventure Sci-Fi,187,0.00019052645413967118,-1
2429,Missing in Action,1984,Action War,187,0.00019052645413967118,-1
1248,Mystery Train,1989,Comedy Crime Drama,187,0.00019052645413967118,-1
310,"Fast, Cheap & Out of Control",1997,Documentary,187,0.00019052645413967118,-1
680,"Affair to Remember, An",1957,Romance,186,0.00018950759609614353,-1
541,Kolya,1996,Comedy,186,0.00018950759609614353,-1
1262,Rope,1948,Thriller,186,0.00018950759609614353,-1
1453,My Man Godfrey,1936,Comedy,186,0.00018950759609614353,-1
2413,Dead Ringers,1988,Drama Thriller,186,0.00018950759609614353,-1
1204,Cabin Boy,1994,Comedy,185,0.00018848873805261588,-1
1029,Teenage Mutant Ninja Turtles III,1993,Action Children's Fantasy,185,0.00018848873805261588,-1
627,Return from Witch Mountain,1978,Children's Sci-Fi,185,0.00018848873805261588,-1
2209,Action Jackson,1988,Action Comedy,185,0.00018848873805261588,-1
2165,Virus,1999,Horror Sci-Fi,185,0.00018848873805261588,-1
1690,Malice,1993,Thriller,184,0.0001874698800090882,-1
1316,Canadian Bacon,1994,Comedy War,184,0.0001874698800090882,-1
972,Outrageous Fortune,1987,Comedy Mystery,184,0.0001874698800090882,-1
650,Meet Me in St. Louis,1944,Musical,183,0.00018645102196556055,-1
1608,Spice World,1997,Comedy Musical,183,0.00018645102196556055,-1
12,Gigi,1958,Musical,183,0.00018645102196556055,-1
2274,Me Myself I,2000,Comedy,183,0.00018645102196556055,-1
1478,Thunderbolt and Lightfoot,1974,Action,183,0.00018645102196556055,-1
864,"400 Blows, The (Les Quatre cents coups)",1959,Drama,183,0.00018645102196556055,-1
998,Lifeforce,1985,Horror Sci-Fi,182,0.0001854321639220329,-1
2347,Poltergeist II: The Other Side,1986,Horror Thriller,182,0.0001854321639220329,-1
660,Hero,1992,Comedy Drama,182,0.0001854321639220329,-1
1022,Hocus Pocus,1993,Children's Comedy,182,0.0001854321639220329,-1
1459,"Haunting, The",1963,Horror Thriller,182,0.0001854321639220329,-1
2023,"Happy, Texas",1999,Comedy,181,0.00018441330587850525,-1
2235,Drowning Mona,2000,Comedy,181,0.00018441330587850525,-1
1681,"Mirror Has Two Faces, The",1996,Comedy Romance,181,0.00018441330587850525,-1
1737,Halloween: The Curse of Michael Myers,1995,Horror Thriller,181,0.00018441330587850525,-1
314,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight)",1996,Crime Thriller,181,0.00018441330587850525,-1
1865,Richie Rich,1994,Children's Comedy,180,0.0001833944478349776,-1
