item_id:token,title:token,sales_type:token,sales_rank:float,categories:token_seq,price:float,brand:token,interaction_count,pop_score,popularity_label
2808,Olay Regenerist Daily Thermal Mini-Peel 6.0 Fl Oz,Beauty,143882.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Acids & Peels'",13.29,Olay,747,0.00013236051602527927,0
2325,OPI Nail Polish Vodka &amp; Caviar R55,Beauty,265893.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",29.99,OPI,746,0.0001321833265794623,0
529,"PCA Skin Clearskin, 1.7 Ounce",Beauty,83931.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",24.96,PCA Skin,744,0.00013182894768782834,0
4033,Aveda Smooth Infusion Style-Prep Smoother 3.4 oz,Beauty,94948.0,"'Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions'",27.64,Aveda,744,0.00013182894768782834,0
3412,"St. Ives Moisturizing Olive Cleanser, 6.75-Ounce Pump Bottles (Pack of 3)",Beauty,114371.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",34.45,,744,0.00013182894768782834,0
1565,Anew Clinical Thermafirm,Beauty,495840.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks'",10.62,Avon,743,0.00013165175824201138,0
2798,Talika Eyelash Lipocils .35 oz (10 ml),Beauty,410167.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",21.75,Talika,743,0.00013165175824201138,0
1931,CoverGirl Volume Exact Mascara 115 Brown,Health & Personal Care,325774.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",9.99,Cover Girl,741,0.00013129737935037742,0
3788,"Cetaphil Daily Advance Ultra Hydrating Lotion, 8.0-Ounce Tubes(Pack of 2)",Beauty,210273.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",21.0,Cetaphil,740,0.00013112018990456045,0
976,"Roux Lash &amp; Brow Tint, Black,40 Count",Beauty,87310.0,"'Beauty', 'Makeup', 'Eyes', 'Eyebrow Color'",26.8,Roux,737,0.00013058862156710953,0
2385,Alterna The Science of 10 Hair Masque  5.1-Ounce Jar,Health & Personal Care,47340.0,"'Beauty', 'Hair Care', 'Conditioners'",55.0,Alterna,736,0.00013041143212129256,0
3482,Aquasentials Deluxe Mesh Brush(Color Assorted),Beauty,472728.0,"'Beauty', 'Bath & Body', 'Bathing Accessories', 'Bath Brushes'",5.49,,735,0.0001302342426754756,0
2058,"OPI Lacquer Thinner, 2 Fluid Ounce",Beauty,74170.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",7.0,OPI,734,0.0001300570532296586,0
1147,Fujiyama By Succes De Paris For Men. Eau De Toilette Spray 3.4 Ounces,Beauty,166074.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette'",10.54,Succes de Paris,734,0.0001300570532296586,0
1664,"L'Oreal Professional Series Expert Absolut Repair Cellular with Lactic Acid, 6.7-Ounce Jar",Beauty,1053986.0,"'Beauty', 'Hair Care', 'Hair & Scalp Treatments'",16.49,L&#39;Oreal Paris,733,0.00012987986378384163,0
2933,Kevin Murphy Anti Gravity Oil Free Volumiser 5.1 oz,Beauty,129371.0,"'Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions'",44.99,Kevin Murphy,729,0.00012917110600057374,0
646,Cricket Ultra Clean UC130,Health & Personal Care,1179275.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Combs'",6.46,Cricket,728,0.00012899391655475678,0
1774,Dove Deep Moisture Nourishing Body Wash Value Pack (Bonus Body Wash 24 Ounce and Bonus Body Wash 6.67 Ounce  with Free Body Pouf),Beauty,640562.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Body Washes'",23.05,Dove,728,0.00012899391655475678,0
2390,Fantasea Large Jar 8.5 oz. (Pack of 6),Beauty,56007.0,"'Beauty', 'Tools & Accessories', 'Bags & Cases', 'Refillable Containers'",6.52,Fantasea,725,0.00012846234821730585,0
2509,Dr.Woods Products Black Soap 32 oz,Beauty,20562.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Soaps'",8.99,Dr. Woods,725,0.00012846234821730585,0
3437,W8less Plus Extra Strong Hold Shaping and Control Hair Spray by Rusk for Unisex - 10 Ounce Hair Spray,Health & Personal Care,87888.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays'",10.0,Rusk,724,0.00012828515877148886,0
1979,Shea Terra Eau de Rose du Maroc Distillate Water 4 oz.,Beauty,385694.0,"'Beauty', 'Skin Care', 'Face', 'Toners & Astringents'",12.0,Shea Terra Organics,724,0.00012828515877148886,0
2140,Organic Root Stimulator Olive Oil Moisturizing Hair Lotion,Beauty,107126.0,"'Beauty', 'Hair Care', 'Conditioners'",3.99,Organic Root Stimulator,722,0.00012793077987985493,0
1281,"Neutrogena Oil-Free Acne Wash, 6 Ounce",Beauty,4709.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils'",8.24,Neutrogena,721,0.00012775359043403796,0
775,Madina African Black Soap Cocoa Butter W/Vitamin E 3.5 oz,Beauty,861288.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Soaps'",4.5,HalalEveryDay,720,0.00012757640098822097,0
1982,Love Potion&reg;: RED ~ 1/3 Fl. Oz. Concentrated Perfume Oil,Beauty,465975.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum'",27.95,,720,0.00012757640098822097,0
766,"TIGI Catwalk Your Highness Root Boost Spray, 8.1 Ounce",Beauty,99101.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays'",9.43,TIGI,719,0.000127399211542404,0
1256,Deodorant Rosemary Mint 2.50 Ounces,Beauty,53849.0,"'Beauty', 'Fragrance', ""Women's"", 'Body Sprays'",4.89,Earth Science,719,0.000127399211542404,0
2488,Peter Thomas Roth Blemish Buffing Beads 8.5 fl oz,Beauty,35196.0,"'Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs'",22.39,Peter Thomas Roth,716,0.00012686764320495307,0
2173,The Naked Bee - Orange Blossom Honey Body Wash 6.7 Oz.,Beauty,236639.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Body Washes'",9.55,The Naked Bee,715,0.0001266904537591361,0
2522,Dermalogica PreCleanse 5.1 US FL Oz,Beauty,86812.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",26.49,Dermalogica,714,0.00012651326431331914,0
1857,Medicool Manicure Pedicure Station,Beauty,50832.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Files & Buffers'",23.79,Medicool,714,0.00012651326431331914,0
1504,Pur Minerals-Start Now Essentials Collection-4 ct-Porcelain,Beauty,812368.0,"'Beauty', 'Makeup', 'Face', 'Foundation'",,,711,0.00012598169597586822,0
990,"PALOMA PICASSO For Women By PALOMA PICASSO Eau De Parfum Spray,3.4 Oz",Beauty,985450.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum'",49.8,Paloma Picasso,710,0.00012580450653005125,0
2510,"Iman Cosmetics Second to None Cream To Powder Foundation, 1-Earth",Beauty,81921.0,"'Beauty', 'Makeup', 'Face', 'Foundation'",24.21,Iman Cosmetics,709,0.00012562731708423426,0
3209,"Betty Dain Plastic Processing Caps , 100 ct",Beauty,449283.0,"'Beauty', 'Tools & Accessories', 'Hair Coloring Tools', 'Caps, Foils & Wraps'",6.1,Betty Dain,708,0.0001254501276384173,0
1894,Out the Door Fast Drying Top Coat (Pack of 12),Beauty,408894.0,"'Beauty', 'Makeup', 'Nails', 'Top & Base Coats'",30.0,INM,708,0.0001254501276384173,0
2284,"L'Oreal Paris True Match Powder, Porcelain, 0.33 Ounces",Beauty,703451.0,"'Beauty', 'Makeup', 'Face', 'Powder'",6.42,L&#39;Oreal Paris,707,0.00012527293819260033,0
1888,"Joico Moisture Recovery Treatment Balm for Thick/Coarse Hair, 8.5 Ounce",Beauty,704140.0,"'Beauty', 'Hair Care', 'Hair & Scalp Treatments'",16.98,Joico,707,0.00012527293819260033,0
2359,"Diane Hair Pins Assorted Size, Black, 100/card",Beauty,81803.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Hair Pins'",4.85,Diane,704,0.0001247413698551494,0
769,FusionBeauty LipFusion Xl 2x Micro-Injected Collagen Advanced Lip Plumping Therapy,,,"'Beauty', 'Makeup', 'Lips', 'Lip Glosses'",37.58,Fusion Beauty,704,0.0001247413698551494,0
2333,"Vanicream Sunscreen, Sensitive Skin, Spf 60, 4 Ounce",Beauty,332447.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection', 'Sports'",13.0,,704,0.0001247413698551494,0
1635,"Earth Therapeutics Loofah Exfoliating Scrub, Oatmeal &amp; Honey, 6-Fluid Ounce (177 ml)",Beauty,309932.0,"'Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs'",6.76,Earth Therapeutics,703,0.00012456418040933243,0
3007,"Jan Marini Antioxidant Daily Face Protectant SPF 30, Tinted, 2 oz",Beauty,397116.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection'",32.25,Jan Marini,703,0.00012456418040933243,0
1622,"Softsheen Carson Dark and Lovely Permanent Hair Colors, Vivacious Red",Beauty,719024.0,"'Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes'",6.99,SoftSheen Carson,701,0.00012420980151769847,0
1933,Suki Skincare - Creamy Foaming Cleanser 4oz,Beauty,150153.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks'",32.95,Suki,700,0.0001240326120718815,0
308,"Dermablend Leg and Body Cover Make-Up SPF 15, Medium, 3.4 Ounce",Beauty,14177.0,"'Beauty', 'Makeup', 'Face', 'Concealers & Neutralizers'",20.56,Dermablend,699,0.00012385542262606454,0
2731,Aloe Vesta Cleansing Foam 8 fl.oz,Beauty,54302.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers', 'Washes'",9.79,ConvaTec,699,0.00012385542262606454,0
2309,Ecco Bella Black Mascara,Beauty,648810.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",11.69,Ecco Bella,698,0.00012367823318024755,0
2111,"Aveeno Active Naturals Clear Complexion Cream Cleanser, 5 Ounce",Beauty,334225.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",14.38,Aveeno,698,0.00012367823318024755,0
925,Straight Sexy Hair Smooth &amp; Seal Aerated Anti-Frizz Spray (8.1 oz),Beauty,151248.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays'",20.38,Sexy Hair,697,0.00012350104373443058,0
1768,"Alba Botanica Revitalizing Sea Salt Hawaiian Body Scrub, 14.5 Ounce Tub",Beauty,88002.0,"'Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs'",9.49,Alba Botanica,697,0.00012350104373443058,0
2222,Swissco Tortoise Perm Comb Wide Tooth,Beauty,635823.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Combs'",4.95,Swissco,697,0.00012350104373443058,0
1862,"Denman Large Natural Bristle Cushion Brush, 8-Row",Beauty,161444.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Brushes'",14.95,Denman,697,0.00012350104373443058,0
749,"Revlon Cuticle Nippers, Half-Jaw",Beauty,218526.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Clippers & Trimmers'",,,696,0.00012332385428861362,0
1548,Hot Tools Professional Spring Curling Iron (1-1/4&quot;) - HT1110,Beauty,6522.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons'",28.99,Hot Tools,696,0.00012332385428861362,0
1976,Avon GLIMMERSTICKS Eye Liner Cosmic Brown,Beauty,96427.0,"'Beauty', 'Makeup', 'Eyes', 'Eyeliner'",0.29,Avon,696,0.00012332385428861362,0
3146,Versace Bright Crystal By Gianni Versace For Women. Eau De Toilette .17-Ounce Mini,Beauty,225313.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette'",9.19,Versace,695,0.00012314666484279665,0
1792,"Fantasea 2-Tone Translucent Fan Brush, Pink, 3.5 Ounce",Beauty,716833.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",4.5,FantaSea,694,0.00012296947539697966,0
2884,"Eucerin Redness Relief Soothing Facial Moisture Lotion with SPF 15, 1.7 Oz",Beauty,903208.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",49.99,,694,0.00012296947539697966,0
3237,"CoverGirl Lashblast Mascara, Black 805, 0.44 Ounce Package",Beauty,77858.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",11.0,COVERGIRL,694,0.00012296947539697966,0
2279,"Redken Dandruff Control Shampoo, 10.1 Ounce",Beauty,92106.0,"'Beauty', 'Hair Care', 'Shampoos'",10.04,DevaCurl,688,0.00012190633872207782,0
2847,"John Frieda Liquid Shine Clear Hair Glaze, 6.5 Fluid Ounce",Beauty,156388.0,"'Beauty', 'Hair Care', 'Hair Color', 'Color Refreshers'",4.4,John Frieda,687,0.00012172914927626085,0
4552,St. Ives Advanced Cellulite Shield Body Moisturizer -- 18 oz.,Health & Personal Care,378810.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",,,687,0.00012172914927626085,0
2524,"Soft'n Style Large Butterfly Clamps, 12 Count",Beauty,22105.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",3.78,Soft &#39;N Style,684,0.00012119758093880993,0
1445,100% Unrefined Certified Grade A Shea Butter 4 oz.,Beauty,198533.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter'",10.0,,683,0.00012102039149299295,0
3569,Aquasentials Classic Soft Bath Sponge (2 pack),Beauty,588220.0,"'Beauty', 'Bath & Body', 'Bathing Accessories', 'Loofahs, Sponges & Poufs'",5.49,,683,0.00012102039149299295,0
2700,Maybelline Moisture Extreme G290 Sugared Bronze Lipstick,Health & Personal Care,432444.0,"'Beauty', 'Makeup', 'Lips', 'Lipstick'",24.99,Maybelline,682,0.00012084320204717598,0
2853,Out Of Africa Organic Shea Butter Bar Soap African Black 3.75 oz,Beauty,1940.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Soaps'",2.69,Out of Africa,682,0.00012084320204717598,0
683,"Nexxus Humectress Ultimate Moisturizing Conditioner, 13.5Ounce Bottles",Beauty,181291.0,"'Beauty', 'Hair Care', 'Conditioners'",7.35,Nexxus,681,0.000120666012601359,0
755,"NARS Bronzer Blush Duo, Orgasm/Laguna",Beauty,416838.0,"'Beauty', 'Makeup', 'Face', 'Bronzers & Highlighters'",49.94,NARS,681,0.000120666012601359,0
1028,Realm By Erox For Women. Eau De Toilette Spray 3.4 Ounces,,,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette'",16.9,Erox,679,0.00012031163370972506,0
2991,Dkny Be Delicious By Donna Karan For Women. Eau De Parfum Spray 3.4-Ounce Bottle,Beauty,77122.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum'",49.38,Donna Karan,679,0.00012031163370972506,0
1061,"Diamonds and Sapphires by Elizabeth Taylor for Women, Eau De Toilette Spray, 3.3-Ounce",Beauty,244760.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette'",13.04,Elizabeth Taylor,679,0.00012031163370972506,0
1063,Ellen Tracy By Ellen Tracy For Women. Eau De Parfum Spray 3.4 Ounces,Beauty,7914.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",16.89,Ellen Tracy,677,0.00011995725481809111,0
1657,"L'Oreal Paris Age Perfect Night Cream, 2.5 Fluid Ounce",Beauty,307911.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Night Creams'",10.72,L&#39;Oreal Paris,677,0.00011995725481809111,0
539,Helen of Troy Professional Tangle-Free Hot Air Brush Iron,Beauty,10147.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hot-Air Brushes'",21.0,Helen Of Troy,673,0.00011924849703482322,0
3057,OPI Royal Rajah Ruby,Beauty,300459.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",,,673,0.00011924849703482322,0
623,Bass Brushes Facial Cleansing Brush,Beauty,182869.0,"'Beauty', 'Bath & Body', 'Bathing Accessories', 'Loofahs, Sponges & Poufs'",9.99,Bass Brushes,672,0.00011907130758900624,0
324,Dickinson's Witch Hazel 16 oz,Beauty,15317.0,"'Beauty', 'Skin Care', 'Face', 'Toners & Astringents'",3.39,Dickinson&#39;s,672,0.00011907130758900624,0
3027,"Jergens Natural Glow Express Body Moisturizer for Medium to Tan Skin, 4 Ounce",Beauty,26955.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions'",34.99,Jergens,671,0.00011889411814318927,0
3060,Acne.org 8 oz. Treatment (2.5% Benzoyl Peroxide),Beauty,21362.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",,,671,0.00011889411814318927,0
1550,Maybelline Instant Age Rewind Foundation SPF18 Sandy Beige (Medium 1),Beauty,410910.0,"'Beauty', 'Makeup', 'Face', 'Foundation'",7.99,Maybelline,670,0.0001187169286973723,0
2024,Dermalogica Age Smart Super Rich Repair 1.7 oz,Beauty,23622.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions'",49.99,Dermalogica,669,0.00011853973925155533,0
3939,"L'Occitane Shea Butter Hand Cream, 5.2 oz.",Beauty,383817.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Hand Creams & Lotions'",,,667,0.00011818536035992138,0
2988,Joico - *Save 27%* Color Endure Violet Shampoo/Conditioner Duo (10.1 oz),Beauty,156477.0,"'Beauty', 'Hair Care', 'Shampoos'",24.99,Joico,667,0.00011818536035992138,0
2511,Iman Cosmetics Luxury Pressed Powder -- Sand Light Medium,Beauty,159799.0,"'Beauty', 'Makeup', 'Face', 'Powder'",11.06,Iman Cosmetics,666,0.0001180081709141044,0
148,"Fallene Total Block UVA/UVB Complete Broad Spectrum Sun Protection, SPF 65 Clear, 2 fl Ounces (59 ml)",Beauty,17865.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection'",17.23,Fallene,666,0.0001180081709141044,0
700,BurnOut - Ocean Tested Physical Sunscreen 30 SPF - 3.4 oz.,Health & Personal Care,176073.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection'",17.99,BurnOut,665,0.00011783098146828744,0
3181,Tigi Masterpiece Shine Hairspray 9.5 oz,Health & Personal Care,375861.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays'",10.83,Tigi,665,0.00011783098146828744,0
1786,"Olay Regenerist Derma-Pod Eye System, Anti-Aging Triple Response, 24 Applicators, 0.016 -Fluid Ounce (0.5 ml) applicators",Beauty,81932.0,"'Beauty', 'Skin Care', 'Eyes', 'Puffiness Treatments'",,,665,0.00011783098146828744,0
2566,"TIGI Bed Head Superstar Sulfate-Free Shampoo, 8.45 Ounce",Beauty,31003.0,"'Beauty', 'Hair Care', 'Shampoos'",51.98,TIGI,665,0.00011783098146828744,0
1616,"Aminogenesis Really Really Clean Cleanser, 6-Ounces",Beauty,655200.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",16.61,AminoGenesis,662,0.00011729941313083651,0
974,"NARS Loose Powder, Eden",Beauty,318409.0,"'Beauty', 'Makeup', 'Face', 'Powder'",35.0,,661,0.00011712222368501953,0
1869,"Enjoy Shine and Smooth, 3.4 Ounce",Beauty,452984.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums'",7.9,Enjoy,661,0.00011712222368501953,0
1431,"Lanza Healing Colorcare Color Preserving Shampoo, 33.8 Ounce",Beauty,9537.0,"'Beauty', 'Hair Care', 'Shampoos'",38.02,L&#39;anza,661,0.00011712222368501953,0
2568,"Danielle Square Acrylic Cotton Ball Holder, Single Tier",Beauty,631147.0,"'Beauty', 'Tools & Accessories', 'Bags & Cases', 'Refillable Containers'",5.98,Danielle Enterprises,660,0.00011694503423920256,0
3075,Shampoo Green Apple and Ginger 8 Ounces,Health & Personal Care,469699.0,"'Beauty', 'Hair Care', 'Shampoos'",8.59,Desert Essence,660,0.00011694503423920256,0
2169,"Kevyn Aucoin Sensual Skin Enhancer Foundation, SX 04, 0.63 Ounce",Beauty,43493.0,"'Beauty', 'Makeup', 'Face', 'Foundation'",37.5,Kevyn Aucoin,660,0.00011694503423920256,0
2666,"Palmer's Cocoa Butter Formula Massage Lotion For Stretch Marks with Vitamin E and Shea Butter Women Body Lotion, 8.5 Ounce",Beauty,508398.0,"'Beauty', 'Skin Care', 'Face', 'Toners & Astringents'",4.98,Palmer&#39;s,660,0.00011694503423920256,0
3140,"Eminence Organic Skincare Stone Crop Hydrating Mist, 4 Ounce",Beauty,181603.0,"'Beauty', 'Skin Care', 'Face', 'Toners & Astringents'",26.39,Eminence Organic Skin Care,660,0.00011694503423920256,0
3185,DKNY Donna Karan Be Delicious Eau De Parfum 0.20 oz / 6ml Rollerball ( Slim Shape ),Beauty,443962.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum'",,,660,0.00011694503423920256,0
1823,"Garnier Fructis Style Brilliantine Shine Glossing Spray, 3 Fluid Ounce",Health & Personal Care,68227.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays'",2.04,Garnier,660,0.00011694503423920256,0
2265,Revlon ColorStay 12 Hour Eye Shadow Quad (310 Coffee Bean),Beauty,407705.0,"'Beauty', 'Makeup', 'Eyes', 'Eye Shadow'",12.99,Revlon,660,0.00011694503423920256,0
1130,Fake Bake Face and Body Bronzing Compact 0.39 oz.,Beauty,592988.0,"'Beauty', 'Skin Care', 'Sun', 'Self-Tanners & Bronzers'",20.87,Fake Bake,658,0.00011659065534756862,0
2272,"Jane Carter Solution Wrap and Roll, 8 Oz.",Beauty,4448.0,"'Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions'",9.08,Jane Cosmetics,658,0.00011659065534756862,0
1496,Revlon Blackhead Remover (Pack of 2),Beauty,342372.0,"'Beauty', 'Skin Care', 'Face'",10.99,,658,0.00011659065534756862,0
794,"Bora Bora by Liz Claiborne for Men, Cologne Spray, 3.4-Ounce",Beauty,1372.0,"'Beauty', 'Fragrance', ""Men's"", 'Cologne'",15.99,Liz Claiborne,658,0.00011659065534756862,0
389,"Blinc Kiss Me Mascara, Dark Brown",Beauty,2620.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",20.5,Blinc,657,0.00011641346590175164,0
3353,XFUSION by X-Fusion: # XFED-- DARK BROWN-- .87 OZ,Beauty,45974.0,"'Beauty', 'Hair Care', 'Conditioners'",18.99,XFUSION,657,0.00011641346590175164,0
2807,Regenerist Micro-Sculpting Cream 1.7 Oz,Beauty,118832.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions'",11.45,Olay,656,0.00011623627645593467,0
2500,TRESemme' Shine Spray Smooth &amp; Silky,Beauty,324337.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays'",2.64,TRESemme,656,0.00011623627645593467,0
3419,WEN by Chaz Dean Lavender Re Moist Hydrating Hair Mask 4 oz,Health & Personal Care,275625.0,"'Beauty', 'Hair Care', 'Hair & Scalp Treatments'",39.99,WEN&reg; by Chaz Dean,656,0.00011623627645593467,0
2067,"Yardley Oatmeal and Almond Bar Soap, 4.25 Ounce",Beauty,311091.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Soaps'",1.08,Yardley,656,0.00011623627645593467,0
1437,J.R.Liggett's Old-Fashioned Bar Shampoo The Original Formula - 3.5 oz,Beauty,734535.0,"'Beauty', 'Hair Care', 'Shampoos'",3.89,J.R. Liggett,656,0.00011623627645593467,0
2048,"NARS Cream Eyeshadow, Carioca",Beauty,541219.0,"'Beauty', 'Makeup', 'Eyes', 'Eye Shadow'",25.0,,655,0.00011605908701011769,0
3670,"Aveeno Active Naturals Positively Radiant Cleanser, 6.7-Ounce Bottles (Pack of 3)",Beauty,197834.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",19.97,Aveeno,654,0.00011588189756430073,0
307,"Dermablend Cover Creme - Chroma 1 - Rose Beige, 1 oz",Beauty,36877.0,"'Beauty', 'Makeup', 'Face', 'Concealers & Neutralizers'",24.3,Dermablend,654,0.00011588189756430073,0
353,Marianna Single Prong Curl Clip 80 pcs,Beauty,567948.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",6.87,Marianna,653,0.00011570470811848375,0
2115,"Inifiniti by Conair 228 Nano Silver Tourmaline Ceramic Styler, White",Beauty,232647.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers'",,,653,0.00011570470811848375,0
3331,"OPI Nail Envy Dry &amp; Brittle, 0.5 Ounce",Beauty,495749.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",5.42,OPI,652,0.00011552751867266677,0
439,"Duo Lash Adhesive, Clear, 0.25 Ounce",Beauty,485898.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives'",3.99,Duo,652,0.00011552751867266677,0
